index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
70,,,,,,html-keyboard-response,70,348026,0.0-11.0-5.14-1.14,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,718.3000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,15,0,dot,pomegranate,pomegranate_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
74,,,,,,html-keyboard-response,74,349876,0.0-11.0-5.15-1.15,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,831.1999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,16,0,dot,snail,snail_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
82,,,,,,survey-text-autocomplete,82,361698,0.0-11.0-6.16-4.16,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""aeroplane""}",,,,,,,,,,,,,,,17,0,recognition,carriage,carriage_mooney,catch,regular,pre,null,Exp,Recognition,,,,aeroplane,0.631240582530343,0.0
89,,,,,,survey-text-autocomplete,89,367786,0.0-11.0-6.17-4.17,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""aeroplane""}",,,,,,,,,,,,,,,18,0,recognition,snail,snail_mooney,target,upside_down,pre,null,Exp,Recognition,,,,aeroplane,0.8379743507034125,0.0
96,,,,,,survey-text-autocomplete,96,375010,0.0-11.0-6.18-4.18,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""boat""}",,,,,,,,,,,,,,,19,0,recognition,pomegranate,pomegranate_mooney,target,regular,pre,null,Exp,Recognition,,,,boat,0.8235004818288298,0.0
103,,,,,,survey-text-autocomplete,103,380122,0.0-11.0-6.19-4.19,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""aeroplane""}",,,,,,,,,,,,,,,20,0,recognition,grasshopper,grasshopper_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,aeroplane,0.7174472794589994,0.0
110,,,,,,survey-text-autocomplete,110,390042,0.0-11.0-6.20-4.20,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""snack""}",,,,,,,,,,,,,,,21,0,recognition,snail,snail,target,upside_down,color,null,Exp,Recognition,,,,snack,0.747669025282075,0.0
117,,,,,,survey-text-autocomplete,117,397977,0.0-11.0-6.21-4.21,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""apple""}",,,,,,,,,,,,,,,22,0,recognition,pomegranate,pomegranate,target,regular,color,null,Exp,Recognition,,,,apple,0.29732885043364743,0.0
124,,,,,,survey-text-autocomplete,124,405049,0.0-11.0-6.22-4.22,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,,"{""recognition"":""grasshopper""}",,,,,,,,,,,,,,,23,0,recognition,grasshopper,grasshopper,target,horizontal_flip,color,null,Exp,Recognition,,,,grasshopper,0.0,1.0
130,,,,,,html-keyboard-response,130,413754,0.0-11.0-5.23-1.23,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,1661.4000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,24,1,dot,snail,snail_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,
134,,,,,,html-keyboard-response,134,415187,0.0-11.0-5.24-1.24,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,428.69999998807907,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,25,1,dot,grasshopper,grasshopper_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
138,,,,,,html-keyboard-response,138,417035,0.0-11.0-5.25-1.25,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,838.3000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,26,1,dot,surfboard,surfboard_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
142,,,,,,html-keyboard-response,142,418634,0.0-11.0-5.26-1.26,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,590.5999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,27,1,dot,snail,snail_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
146,,,,,,html-keyboard-response,146,420618,0.0-11.0-5.27-1.27,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,973.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,28,1,dot,ginger,ginger_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
150,,,,,,html-keyboard-response,150,422242,0.0-11.0-5.28-1.28,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,613.4000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,29,1,dot,pomegranate,pomegranate_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,1,0,,,
154,,,,,,html-keyboard-response,154,424211,0.0-11.0-5.29-1.29,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,958.5999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,30,1,dot,carriage,carriage_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,e,1,0,,,
158,,,,,,html-keyboard-response,158,425947,0.0-11.0-5.30-1.30,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,726.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,31,1,dot,grasshopper,grasshopper_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
162,,,,,,html-keyboard-response,162,427642,0.0-11.0-5.31-1.31,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,686.2000000178814,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,32,1,dot,steak,steak_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
166,,,,,,html-keyboard-response,166,429721,0.0-11.0-5.32-1.32,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,1070.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,33,1,dot,bullet,bullet_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
170,,,,,,html-keyboard-response,170,431353,0.0-11.0-5.33-1.33,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,628.6999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,34,1,dot,steak,steak_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
174,,,,,,html-keyboard-response,174,433115,0.0-11.0-5.34-1.34,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,752.5999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,35,1,dot,snail,snail_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,
178,,,,,,html-keyboard-response,178,434987,0.0-11.0-5.35-1.35,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,860.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,36,1,dot,surfboard,surfboard_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
182,,,,,,html-keyboard-response,182,437243,0.0-11.0-5.36-1.36,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,1247,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,37,1,dot,pomegranate,pomegranate_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,0,0,,,
186,,,,,,html-keyboard-response,186,438673,0.0-11.0-5.37-1.37,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,416.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,38,1,dot,ginger,ginger_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
190,,,,,,html-keyboard-response,190,440041,0.0-11.0-5.38-1.38,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,358.19999998807907,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,39,1,dot,bullet,bullet_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
194,,,,,,html-keyboard-response,194,441361,0.0-11.0-5.39-1.39,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,311.7999999821186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,40,1,dot,ginger,ginger_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
198,,,,,,html-keyboard-response,198,442930,0.0-11.0-5.40-1.40,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,560.0999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,41,1,dot,pomegranate,pomegranate_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,
202,,,,,,html-keyboard-response,202,444234,0.0-11.0-5.41-1.41,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,276.7999999821186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,42,1,dot,surfboard,surfboard_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
206,,,,,,html-keyboard-response,206,445515,0.0-11.0-5.42-1.42,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,265.19999998807907,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,43,1,dot,bullet,bullet_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
210,,,,,,html-keyboard-response,210,446794,0.0-11.0-5.43-1.43,Chrome,130.0,Windows,10,undefined,undefined,2560 x 1440,1280 x 1321,7c6b72atuq7zxj9,https://exponline.ugr.es/publix/939/997/start?srid=18444,67cdee09b38869cee9f948be,14,42,United States,Female,Left-handed,,266.7999999821186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,44,1,dot,carriage,carriage_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
