index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,476019,0.0-11.0-5.10-1.10,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,853.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,11,0,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
58,,,,,,html-keyboard-response,58,478585,0.0-11.0-5.11-1.11,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1560,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,12,0,dot,carriage,carriage_mooney_dot_off4,catch,regular,pre,off,Exp,dot_recog,e,0,1,,,
62,,,,,,html-keyboard-response,62,480050,0.0-11.0-5.12-1.12,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,461.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,13,0,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
66,,,,,,html-keyboard-response,66,481542,0.0-11.0-5.13-1.13,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,488,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,14,0,dot,gutter,gutter_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
70,,,,,,html-keyboard-response,70,483259,0.0-11.0-5.14-1.14,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,711.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,15,0,dot,carriage,carriage_mooney_dot_off2,catch,regular,pre,off,Exp,dot_recog,e,0,1,,,
74,,,,,,html-keyboard-response,74,485839,0.0-11.0-5.15-1.15,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1575,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,16,0,dot,gargoyle,gargoyle_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
82,,,,,,survey-text-autocomplete,82,505664,0.0-11.0-6.16-4.16,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""car""}",,,,,17,0,recognition,gutter,gutter_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,car,0.7371802868963306,0.0
89,,,,,,survey-text-autocomplete,89,511649,0.0-11.0-6.17-4.17,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""car""}",,,,,18,0,recognition,drill,drill_mooney,target,upside_down,pre,null,Exp,Recognition,,,,car,0.8284073295897443,0.0
96,,,,,,survey-text-autocomplete,96,522527,0.0-11.0-6.18-4.18,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""bus""}",,,,,19,0,recognition,carriage,carriage_mooney,catch,regular,pre,null,Exp,Recognition,,,,bus,0.4029186530200418,0.0
103,,,,,,survey-text-autocomplete,103,534691,0.0-11.0-6.19-4.19,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""car""}",,,,,20,0,recognition,gargoyle,gargoyle_mooney,target,regular,pre,null,Exp,Recognition,,,,car,0.6737982157338083,0.0
110,,,,,,survey-text-autocomplete,110,545187,0.0-11.0-6.20-4.20,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""grill""}",,,,,21,0,recognition,drill,drill,target,upside_down,color,null,Exp,Recognition,,,,grill,0.7594163869929254,0.0
117,,,,,,survey-text-autocomplete,117,554223,0.0-11.0-6.21-4.21,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"{""recognition"":""toy""}",,,,,22,0,recognition,gargoyle,gargoyle,target,regular,color,null,Exp,Recognition,,,,toy,0.5723116031227624,0.0
124,,,,,,survey-text-autocomplete,124,576068,0.0-11.0-6.22-4.22,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,,"""timeout""",,,,,23,0,recognition,gutter,gutter,target,horizontal_flip,color,null,Exp,Recognition,,,,,,0.0
130,,,,,,html-keyboard-response,130,642297,0.0-11.0-5.23-1.23,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,3206,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,24,1,dot,gargoyle,gargoyle_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,1,0,,,
134,,,,,,html-keyboard-response,134,644599,0.0-11.0-5.24-1.24,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1296.8999998569489,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,25,1,dot,gutter,gutter_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
138,,,,,,html-keyboard-response,138,649038,0.0-11.0-5.25-1.25,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,3433,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,26,1,dot,carriage,carriage_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,e,0,1,,,
142,,,,,,html-keyboard-response,142,651479,0.0-11.0-5.26-1.26,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1425.7999999523163,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,27,1,dot,gargoyle,gargoyle_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,1,1,,,
146,,,,,,html-keyboard-response,146,653511,0.0-11.0-5.27-1.27,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1024.7000000476837,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
150,,,,,,html-keyboard-response,150,655559,0.0-11.0-5.28-1.28,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,1041.7999999523163,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,29,1,dot,scarf,scarf_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
154,,,,,,html-keyboard-response,154,657525,0.0-11.0-5.29-1.29,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,961.8999998569489,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,30,1,dot,football_helmet,football_helmet_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
158,,,,,,html-keyboard-response,158,659247,0.0-11.0-5.30-1.30,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,715.6000001430511,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,31,1,dot,scarf,scarf_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
162,,,,,,html-keyboard-response,162,660606,0.0-11.0-5.31-1.31,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,353.30000019073486,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,32,1,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
166,,,,,,html-keyboard-response,166,662048,0.0-11.0-5.32-1.32,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,431.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,33,1,dot,scarf,scarf_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
170,,,,,,html-keyboard-response,170,663600,0.0-11.0-5.33-1.33,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,546,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,34,1,dot,steak,steak_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,0,0,,,
174,,,,,,html-keyboard-response,174,665080,0.0-11.0-5.34-1.34,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,465.39999985694885,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,35,1,dot,carriage,carriage_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,i,1,0,,,
178,,,,,,html-keyboard-response,178,666488,0.0-11.0-5.35-1.35,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,389.09999990463257,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,36,1,dot,sardine,sardine_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,1,0,,,
182,,,,,,html-keyboard-response,182,667937,0.0-11.0-5.36-1.36,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,440.7000000476837,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,37,1,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
186,,,,,,html-keyboard-response,186,669405,0.0-11.0-5.37-1.37,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,457.60000014305115,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,38,1,dot,gargoyle,gargoyle_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,0,0,,,
190,,,,,,html-keyboard-response,190,670953,0.0-11.0-5.38-1.38,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,541,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,39,1,dot,gutter,gutter_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
194,,,,,,html-keyboard-response,194,672362,0.0-11.0-5.39-1.39,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,403.59999990463257,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,40,1,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
198,,,,,,html-keyboard-response,198,673765,0.0-11.0-5.40-1.40,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,396.90000009536743,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,41,1,dot,gutter,gutter_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,
202,,,,,,html-keyboard-response,202,675094,0.0-11.0-5.41-1.41,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,323.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,42,1,dot,carriage,carriage_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
206,,,,,,html-keyboard-response,206,676388,0.0-11.0-5.42-1.42,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,287.59999990463257,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,43,1,dot,football_helmet,football_helmet_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
210,,,,,,html-keyboard-response,210,677935,0.0-11.0-5.43-1.43,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,539.6000001430511,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,44,1,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
214,,,,,,html-keyboard-response,214,679558,0.0-11.0-5.44-1.44,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,615,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,45,1,dot,sardine,sardine_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
218,,,,,,html-keyboard-response,218,681024,0.0-11.0-5.45-1.45,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,458.19999980926514,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,46,1,dot,carriage,carriage_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,e,0,0,,,
222,,,,,,html-keyboard-response,222,682402,0.0-11.0-5.46-1.46,Chrome,124.0,Windows,10,undefined,undefined,1856 x 1392,1280 x 585,ehevwpgdww8azak,https://exponline.ugr.es/publix/939/997/start?srid=18464,67f6ac7981322f0413d31a3e,4,25,United States,Female,Right-handed,,359.2999999523163,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,47,1,dot,football_helmet,football_helmet_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
