index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,904350,0.0-11.0-5.10-1.10,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1072.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,11,0,dot,dumbbell,dumbbell_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
58,,,,,,html-keyboard-response,58,906024,0.0-11.0-5.11-1.11,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,662.8000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,12,0,dot,garlic,garlic_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
62,,,,,,html-keyboard-response,62,908187,0.0-11.0-5.12-1.12,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1145.7000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,13,0,dot,puddle,puddle_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,0,0,,,
66,,,,,,html-keyboard-response,66,909891,0.0-11.0-5.13-1.13,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,688.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,14,0,dot,ginger,ginger_mooney_dot_off2,catch,regular,pre,off,Exp,dot_recog,i,1,0,,,
70,,,,,,html-keyboard-response,70,912049,0.0-11.0-5.14-1.14,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1151.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,15,0,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
74,,,,,,html-keyboard-response,74,914454,0.0-11.0-5.15-1.15,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1394.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,16,0,dot,ginger,ginger_mooney_dot_on1,catch,regular,pre,on,Exp,dot_recog,e,0,0,,,
82,,,,,,survey-text-autocomplete,82,932199,0.0-11.0-6.16-4.16,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""map""}",,,,,,,,,,,,,,,17,0,recognition,dumbbell,dumbbell_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,map,0.8373760030097119,0.0
89,,,,,,survey-text-autocomplete,89,944299,0.0-11.0-6.17-4.17,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""river horse""}",,,,,,,,,,,,,,,18,0,recognition,garlic,garlic_mooney,target,upside_down,pre,null,Exp,Recognition,,,,river_horse,0.7941909630476772,0.0
96,,,,,,survey-text-autocomplete,96,954704,0.0-11.0-6.18-4.18,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""water pipe""}",,,,,,,,,,,,,,,19,0,recognition,ginger,ginger_mooney,catch,regular,pre,null,Exp,Recognition,,,,water_pipe,0.6711970762441548,0.0
103,,,,,,survey-text-autocomplete,103,971207,0.0-11.0-6.19-4.19,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""mountain lion""}",,,,,,,,,,,,,,,20,0,recognition,puddle,puddle_mooney,target,regular,pre,null,Exp,Recognition,,,,mountain_lion,0.8275444928651378,0.0
110,,,,,,survey-text-autocomplete,110,983374,0.0-11.0-6.20-4.20,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""Dumpster""}",,,,,,,,,,,,,,,21,0,recognition,dumbbell,dumbbell,target,horizontal_flip,color,null,Exp,Recognition,,,,Dumpster,0.64560817294485,0.0
117,,,,,,survey-text-autocomplete,117,991435,0.0-11.0-6.21-4.21,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""water fountain""}",,,,,,,,,,,,,,,22,0,recognition,puddle,puddle,target,regular,color,null,Exp,Recognition,,,,water_fountain,0.44554263296970387,0.0
124,,,,,,survey-text-autocomplete,124,999317,0.0-11.0-6.22-4.22,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,,"{""recognition"":""onion""}",,,,,,,,,,,,,,,23,0,recognition,garlic,garlic,target,upside_down,color,null,Exp,Recognition,,,,onion,0.21944681791236786,0.0
130,,,,,,html-keyboard-response,130,1011653,0.0-11.0-5.23-1.23,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,2118.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,24,1,dot,puddle,puddle_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,0,0,,,
134,,,,,,html-keyboard-response,134,1013377,0.0-11.0-5.24-1.24,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,711.1999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,25,1,dot,garlic,garlic_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
138,,,,,,html-keyboard-response,138,1015417,0.0-11.0-5.25-1.25,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1024.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,26,1,dot,puddle,puddle_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,0,1,,,
142,,,,,,html-keyboard-response,142,1016989,0.0-11.0-5.26-1.26,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,561.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,27,1,dot,garlic,garlic_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
146,,,,,,html-keyboard-response,146,1018461,0.0-11.0-5.27-1.27,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,463.39999997615814,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,28,1,dot,ginger,ginger_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,0,0,,,
150,,,,,,html-keyboard-response,150,1021023,0.0-11.0-5.28-1.28,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,1548.699999988079,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,29,1,dot,puddle,puddle_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,0,1,,,
154,,,,,,html-keyboard-response,154,1022772,0.0-11.0-5.29-1.29,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,733.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,30,1,dot,banana_peel,banana_peel_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
158,,,,,,html-keyboard-response,158,1024420,0.0-11.0-5.30-1.30,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,629.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,31,1,dot,ginger,ginger_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,e,0,0,,,
162,,,,,,html-keyboard-response,162,1026047,0.0-11.0-5.31-1.31,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,610,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,32,1,dot,banana_peel,banana_peel_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,0,0,,,
166,,,,,,html-keyboard-response,166,1027496,0.0-11.0-5.32-1.32,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,440.10000002384186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,33,1,dot,backpack,backpack_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,0,0,,,
170,,,,,,html-keyboard-response,170,1028831,0.0-11.0-5.33-1.33,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,325.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,34,1,dot,banana_peel,banana_peel_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
174,,,,,,html-keyboard-response,174,1030348,0.0-11.0-5.34-1.34,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,510.69999998807907,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,35,1,dot,axe,axe_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
178,,,,,,html-keyboard-response,178,1031659,0.0-11.0-5.35-1.35,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,299.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,36,1,dot,dumbbell,dumbbell_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,
182,,,,,,html-keyboard-response,182,1032944,0.0-11.0-5.36-1.36,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,277.0999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,37,1,dot,garlic,garlic_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
186,,,,,,html-keyboard-response,186,1034716,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,761.5999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,38,1,dot,backpack,backpack_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,0,0,,,
190,,,,,,html-keyboard-response,190,1036619,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,893,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,39,1,dot,axe,axe_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
194,,,,,,html-keyboard-response,194,1038404,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,766.3000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,40,1,dot,sandal,sandal_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
198,,,,,,html-keyboard-response,198,1040054,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,629.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,41,1,dot,backpack,backpack_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,1,0,,,
202,,,,,,html-keyboard-response,202,1041417,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,356.60000002384186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,42,1,dot,garlic,garlic_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
206,,,,,,html-keyboard-response,206,1042837,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,407.10000002384186,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,43,1,dot,dumbbell,dumbbell_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
210,,,,,,html-keyboard-response,210,1044155,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,l2asb1729f8vmr3,https://exponline.ugr.es/publix/939/997/start?srid=18443,612df482fb26d2d8dab91688,17,27,United Kingdom,Male,Right-handed,,311.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,44,1,dot,puddle,puddle_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,0,0,,,
