index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,view_history,semantic_distance,verbal_acc_corrected
10,716.3000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,11,0,dot,drill,drill_mooney_dot_on3,target,regular,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,54,1096006,0.0-11.0-5.10-1.10,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
11,529.6999999284744,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,12,0,dot,candelabra,candelabra_mooney_dot_off2,target,horizontal_flip,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,58,1097543,0.0-11.0-5.11-1.11,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
12,566.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,13,0,dot,scarf,scarf_mooney_dot_off4,catch,regular,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,62,1099118,0.0-11.0-5.12-1.12,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
13,716.7000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,14,0,dot,axe,axe_mooney_dot_off4,target,upside_down,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,66,1100843,0.0-11.0-5.13-1.13,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
14,491.59999990463257,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,15,0,dot,scarf,scarf_mooney_dot_on1,catch,regular,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,70,1102343,0.0-11.0-5.14-1.14,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
15,1254.6000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,16,0,dot,drill,drill_mooney_dot_off4,target,regular,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,74,1104606,0.0-11.0-5.15-1.15,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
16,,,,17,0,recognition,candelabra,candelabra_mooney,target,horizontal_flip,pre,null,ehj1y4xgucb5kt9,survey-text-autocomplete,82,1128432,0.0-11.0-6.16-4.16,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
17,,,,18,0,recognition,drill,drill_mooney,target,regular,pre,null,ehj1y4xgucb5kt9,survey-text-autocomplete,89,1150258,0.0-11.0-6.17-4.17,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
18,,,,19,0,recognition,scarf,scarf_mooney,catch,regular,pre,null,ehj1y4xgucb5kt9,survey-text-autocomplete,96,1172080,0.0-11.0-6.18-4.18,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
19,,,,20,0,recognition,axe,axe_mooney,target,upside_down,pre,null,ehj1y4xgucb5kt9,survey-text-autocomplete,103,1188001,0.0-11.0-6.19-4.19,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""backdrop""}",backdrop,,0.8129390309477171,0.0
20,,,,21,0,recognition,candelabra,candelabra,target,horizontal_flip,color,null,ehj1y4xgucb5kt9,survey-text-autocomplete,110,1209825,0.0-11.0-6.20-4.20,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
21,,,,22,0,recognition,axe,axe,target,upside_down,color,null,ehj1y4xgucb5kt9,survey-text-autocomplete,117,1231650,0.0-11.0-6.21-4.21,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
22,,,,23,0,recognition,drill,drill,target,regular,color,null,ehj1y4xgucb5kt9,survey-text-autocomplete,124,1253477,0.0-11.0-6.22-4.22,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
23,1109.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,24,1,dot,magnifier,magnifier_mooney_dot_off4,catch,upside_down,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,130,1261340,0.0-11.0-5.23-1.23,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
24,790,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,25,1,dot,scarf,scarf_mooney_dot_off8,catch,regular,post,off,ehj1y4xgucb5kt9,html-keyboard-response,134,1263141,0.0-11.0-5.24-1.24,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
25,901.8999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,26,1,dot,magnifier,magnifier_mooney_dot_on3,catch,upside_down,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,138,1265054,0.0-11.0-5.25-1.25,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
26,626,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,27,1,dot,axe,axe_mooney_dot_off6,target,upside_down,post,off,ehj1y4xgucb5kt9,html-keyboard-response,142,1266691,0.0-11.0-5.26-1.26,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
27,639.8000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,28,1,dot,puddle,puddle_mooney_dot_on1,target,horizontal_flip,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,146,1268342,0.0-11.0-5.27-1.27,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
28,2225.100000023842,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,29,1,dot,candelabra,candelabra_mooney_dot_on7,target,horizontal_flip,post,on,ehj1y4xgucb5kt9,html-keyboard-response,150,1271579,0.0-11.0-5.28-1.28,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
29,1712.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,30,1,dot,sidecar,sidecar_mooney_dot_on1,target,regular,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,154,1274304,0.0-11.0-5.29-1.29,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
30,1951.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,31,1,dot,drill,drill_mooney_dot_off8,target,regular,post,off,ehj1y4xgucb5kt9,html-keyboard-response,158,1277266,0.0-11.0-5.30-1.30,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
31,563,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,32,1,dot,shears,shears_mooney_dot_on1,target,upside_down,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,162,1278841,0.0-11.0-5.31-1.31,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
32,1086.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,33,1,dot,drill,drill_mooney_dot_off6,target,regular,post,off,ehj1y4xgucb5kt9,html-keyboard-response,166,1280941,0.0-11.0-5.32-1.32,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
33,2986.100000023842,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,34,1,dot,magnifier,magnifier_mooney_dot_off2,catch,upside_down,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,170,1284940,0.0-11.0-5.33-1.33,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
34,1836,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,35,1,dot,puddle,puddle_mooney_dot_off2,target,horizontal_flip,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,174,1287790,0.0-11.0-5.34-1.34,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
35,3387.6999999284744,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,36,1,dot,shears,shears_mooney_dot_on3,target,upside_down,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,178,1292191,0.0-11.0-5.35-1.35,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
36,2537.0999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,37,1,dot,axe,axe_mooney_dot_on7,target,upside_down,post,on,ehj1y4xgucb5kt9,html-keyboard-response,182,1295740,0.0-11.0-5.36-1.36,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
37,1001.8999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,38,1,dot,candelabra,candelabra_mooney_dot_off6,target,horizontal_flip,post,off,ehj1y4xgucb5kt9,html-keyboard-response,186,1297752,0.0-11.0-5.37-1.37,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
38,1038.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,39,1,dot,drill,drill_mooney_dot_on5,target,regular,post,on,ehj1y4xgucb5kt9,html-keyboard-response,190,1299803,0.0-11.0-5.38-1.38,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
39,2198.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,40,1,dot,candelabra,candelabra_mooney_dot_off8,target,horizontal_flip,post,off,ehj1y4xgucb5kt9,html-keyboard-response,194,1303016,0.0-11.0-5.39-1.39,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
40,685.7999999523163,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,41,1,dot,scarf,scarf_mooney_dot_off6,catch,regular,post,off,ehj1y4xgucb5kt9,html-keyboard-response,198,1304716,0.0-11.0-5.40-1.40,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
41,1886.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,42,1,dot,shears,shears_mooney_dot_off2,target,upside_down,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,202,1307616,0.0-11.0-5.41-1.41,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
42,1310.8000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,43,1,dot,sidecar,sidecar_mooney_dot_off4,target,regular,pre,off,ehj1y4xgucb5kt9,html-keyboard-response,206,1309941,0.0-11.0-5.42-1.42,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
43,2397.3000000715256,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,44,1,dot,scarf,scarf_mooney_dot_on5,catch,regular,post,on,ehj1y4xgucb5kt9,html-keyboard-response,210,1313353,0.0-11.0-5.43-1.43,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
44,1697.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,45,1,dot,puddle,puddle_mooney_dot_on3,target,horizontal_flip,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,214,1316065,0.0-11.0-5.44-1.44,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
45,1909.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,46,1,dot,magnifier,magnifier_mooney_dot_on1,catch,upside_down,pre,on,ehj1y4xgucb5kt9,html-keyboard-response,218,1318991,0.0-11.0-5.45-1.45,Chrome,135.0,macOS,10.15.7,undefined,undefined,1920 x 1080,1920 x 992,https://exponline.ugr.es/publix/939/997/start?srid=18397,5e4a9e0ade1012000aa3de0e,20,29,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
