index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,409749,0.0-11.0-5.10-1.10,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,1011.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,11,0,dot,gargoyle,gargoyle_mooney_dot_on3,catch,regular,pre,on,Exp,dot_recog,e,1,1,,,
58,,,,,,html-keyboard-response,58,411408,0.0-11.0-5.11-1.11,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,651.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,12,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
62,,,,,,html-keyboard-response,62,413182,0.0-11.0-5.12-1.12,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,766.9000000357628,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,13,0,dot,buoy,buoy_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
66,,,,,,html-keyboard-response,66,415424,0.0-11.0-5.13-1.13,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,1235,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,14,0,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
70,,,,,,html-keyboard-response,70,418759,0.0-11.0-5.14-1.14,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,2328.300000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,15,0,dot,gargoyle,gargoyle_mooney_dot_off4,catch,regular,pre,off,Exp,dot_recog,e,1,0,,,
74,,,,,,html-keyboard-response,74,420759,0.0-11.0-5.15-1.15,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,991.6999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,16,0,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
82,,,,,,survey-text-autocomplete,82,442192,0.0-11.0-6.16-4.16,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""map""}",,,,,,,,,,,,,,,17,0,recognition,buoy,buoy_mooney,target,regular,pre,null,Exp,Recognition,,,,map,0.7333698007939657,0.0
89,,,,,,survey-text-autocomplete,89,453129,0.0-11.0-6.17-4.17,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""map""}",,,,,,,,,,,,,,,18,0,recognition,gargoyle,gargoyle_mooney,catch,regular,pre,null,Exp,Recognition,,,,map,0.8371577590372781,0.0
96,,,,,,survey-text-autocomplete,96,461647,0.0-11.0-6.18-4.18,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""house trailer""}",,,,,,,,,,,,,,,19,0,recognition,parking_meter,parking_meter_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,house_trailer,0.35504952327845274,0.0
103,,,,,,survey-text-autocomplete,103,467233,0.0-11.0-6.19-4.19,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""rabbit""}",,,,,,,,,,,,,,,20,0,recognition,garlic,garlic_mooney,target,upside_down,pre,null,Exp,Recognition,,,,rabbit,0.6472192364954477,0.0
110,,,,,,survey-text-autocomplete,110,476100,0.0-11.0-6.20-4.20,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""balloon""}",,,,,,,,,,,,,,,21,0,recognition,buoy,buoy,target,regular,color,null,Exp,Recognition,,,,balloon,0.6161065099580398,0.0
117,,,,,,survey-text-autocomplete,117,483833,0.0-11.0-6.21-4.21,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""garlic""}",,,,,,,,,,,,,,,22,0,recognition,garlic,garlic,target,upside_down,color,null,Exp,Recognition,,,,garlic,0.0,1.0
124,,,,,,survey-text-autocomplete,124,490133,0.0-11.0-6.22-4.22,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,,"{""recognition"":""phone booth""}",,,,,,,,,,,,,,,23,0,recognition,parking_meter,parking_meter,target,horizontal_flip,color,null,Exp,Recognition,,,,phone_booth,0.5459345682803365,0.0
130,,,,,,html-keyboard-response,130,498809,0.0-11.0-5.23-1.23,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,760.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,24,1,dot,missile,missile_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
134,,,,,,html-keyboard-response,134,500561,0.0-11.0-5.24-1.24,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,741,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,25,1,dot,polar_bear,polar_bear_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
138,,,,,,html-keyboard-response,138,502286,0.0-11.0-5.25-1.25,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,716.9000000357628,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,26,1,dot,pomegranate,pomegranate_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
142,,,,,,html-keyboard-response,142,504344,0.0-11.0-5.26-1.26,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,1049.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,27,1,dot,garlic,garlic_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
146,,,,,,html-keyboard-response,146,506410,0.0-11.0-5.27-1.27,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,1055.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,28,1,dot,missile,missile_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
150,,,,,,html-keyboard-response,150,508299,0.0-11.0-5.28-1.28,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,878.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,29,1,dot,candelabra,candelabra_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
154,,,,,,html-keyboard-response,154,510505,0.0-11.0-5.29-1.29,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,1196.9000000357628,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,30,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
158,,,,,,html-keyboard-response,158,512111,0.0-11.0-5.30-1.30,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,596.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,31,1,dot,buoy,buoy_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,
162,,,,,,html-keyboard-response,162,513819,0.0-11.0-5.31-1.31,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,697.5999999642372,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,32,1,dot,missile,missile_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
166,,,,,,html-keyboard-response,166,515374,0.0-11.0-5.32-1.32,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,545.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,33,1,dot,garlic,garlic_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
170,,,,,,html-keyboard-response,170,517204,0.0-11.0-5.33-1.33,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,820,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,34,1,dot,gargoyle,gargoyle_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,i,0,0,,,
174,,,,,,html-keyboard-response,174,519063,0.0-11.0-5.34-1.34,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,849.2000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,35,1,dot,missile,missile_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
178,,,,,,html-keyboard-response,178,520817,0.0-11.0-5.35-1.35,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,743.7000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,36,1,dot,polar_bear,polar_bear_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
182,,,,,,html-keyboard-response,182,522646,0.0-11.0-5.36-1.36,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,817.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,37,1,dot,candelabra,candelabra_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
186,,,,,,html-keyboard-response,186,524540,0.0-11.0-5.37-1.37,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,882.1999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,38,1,dot,buoy,buoy_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,
190,,,,,,html-keyboard-response,190,526140,0.0-11.0-5.38-1.38,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,588.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,39,1,dot,candelabra,candelabra_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
194,,,,,,html-keyboard-response,194,528078,0.0-11.0-5.39-1.39,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,925.6999999880791,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,40,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
198,,,,,,html-keyboard-response,198,529804,0.0-11.0-5.40-1.40,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,715.2000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,41,1,dot,polar_bear,polar_bear_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
202,,,,,,html-keyboard-response,202,531432,0.0-11.0-5.41-1.41,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,617,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,42,1,dot,garlic,garlic_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
206,,,,,,html-keyboard-response,206,533173,0.0-11.0-5.42-1.42,Chrome,134.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 559,0sh5n3y8od84crq,https://exponline.ugr.es/publix/939/997/start?srid=18441,651fbf405f6a2b4756a93b5a,32,31,Nigeria,Female,Right-handed,,729.3000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,43,1,dot,candelabra,candelabra_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
