index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,451435,0.0-11.0-5.10-1.10,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,4162.299999998882,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,11,0,dot,pedal,pedal_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
58,,,,,,html-keyboard-response,58,457496,0.0-11.0-5.11-1.11,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",null,12,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,,0,1,,,
62,,,,,,html-keyboard-response,62,463145,0.0-11.0-5.12-1.12,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,4613.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,13,0,dot,bat2,bat2_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
66,,,,,,html-keyboard-response,66,466024,0.0-11.0-5.13-1.13,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,1842.300000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,14,0,dot,banana_peel,banana_peel_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
70,,,,,,html-keyboard-response,70,468905,0.0-11.0-5.14-1.14,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,1848.0999999996275,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,15,0,dot,pedal,pedal_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
74,,,,,,html-keyboard-response,74,472750,0.0-11.0-5.15-1.15,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2801.5999999996275,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,16,0,dot,buoy,buoy_mooney_dot_off4,catch,regular,pre,off,Exp,dot_recog,i,0,1,,,
82,,,,,,survey-text-autocomplete,82,496501,0.0-11.0-6.16-4.16,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,17,0,recognition,pedal,pedal_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,,0.0
89,,,,,,survey-text-autocomplete,89,518180,0.0-11.0-6.17-4.17,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,18,0,recognition,bat2,bat2_mooney,target,regular,pre,null,Exp,Recognition,,,,,,0.0
96,,,,,,survey-text-autocomplete,96,539858,0.0-11.0-6.18-4.18,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,19,0,recognition,buoy,buoy_mooney,catch,regular,pre,null,Exp,Recognition,,,,,,0.0
103,,,,,,survey-text-autocomplete,103,557833,0.0-11.0-6.19-4.19,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"{""recognition"":""tree""}",,,,,20,0,recognition,banana_peel,banana_peel_mooney,target,upside_down,pre,null,Exp,Recognition,,,,tree,0.6493577614274008,0.0
110,,,,,,survey-text-autocomplete,110,579527,0.0-11.0-6.20-4.20,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,21,0,recognition,pedal,pedal,target,horizontal_flip,color,null,Exp,Recognition,,,,,,0.0
117,,,,,,survey-text-autocomplete,117,601226,0.0-11.0-6.21-4.21,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,22,0,recognition,banana_peel,banana_peel,target,upside_down,color,null,Exp,Recognition,,,,,,0.0
124,,,,,,survey-text-autocomplete,124,622938,0.0-11.0-6.22-4.22,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,,"""timeout""",,,,,23,0,recognition,bat2,bat2,target,regular,color,null,Exp,Recognition,,,,,,0.0
130,,,,,,html-keyboard-response,130,654590,0.0-11.0-5.23-1.23,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,4240.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,24,1,dot,gargoyle,gargoyle_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
134,,,,,,html-keyboard-response,134,658841,0.0-11.0-5.24-1.24,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,3190.699999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,25,1,dot,banana_peel,banana_peel_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
138,,,,,,html-keyboard-response,138,663101,0.0-11.0-5.25-1.25,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,3201.9000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,26,1,dot,sandal,sandal_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
142,,,,,,html-keyboard-response,142,666890,0.0-11.0-5.26-1.26,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2729.699999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,27,1,dot,gargoyle,gargoyle_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
146,,,,,,html-keyboard-response,146,670434,0.0-11.0-5.27-1.27,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2479,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,28,1,dot,sandal,sandal_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
150,,,,,,html-keyboard-response,150,674474,0.0-11.0-5.28-1.28,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2993.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,29,1,dot,banana_peel,banana_peel_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,
154,,,,,,html-keyboard-response,154,678399,0.0-11.0-5.29-1.29,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2873.9000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,30,1,dot,backpack,backpack_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
158,,,,,,html-keyboard-response,158,681662,0.0-11.0-5.30-1.30,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2187.800000000745,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,31,1,dot,gargoyle,gargoyle_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
162,,,,,,html-keyboard-response,162,684338,0.0-11.0-5.31-1.31,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,1616.2999999988824,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,32,1,dot,backpack,backpack_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
166,,,,,,html-keyboard-response,166,688101,0.0-11.0-5.32-1.32,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2708.2000000011176,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,33,1,dot,pedal,pedal_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
170,,,,,,html-keyboard-response,170,693121,0.0-11.0-5.33-1.33,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,3949.2000000011176,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,34,1,dot,backpack,backpack_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
174,,,,,,html-keyboard-response,174,697363,0.0-11.0-5.34-1.34,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,3171.4000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,35,1,dot,bat2,bat2_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,1,0,,,
178,,,,,,html-keyboard-response,178,700751,0.0-11.0-5.35-1.35,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2324.2999999988824,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,36,1,dot,pedal,pedal_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
182,,,,,,html-keyboard-response,182,704604,0.0-11.0-5.36-1.36,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2782.60000000149,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,37,1,dot,shears,shears_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
186,,,,,,html-keyboard-response,186,707544,0.0-11.0-5.37-1.37,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,1892,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,38,1,dot,pedal,pedal_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
190,,,,,,html-keyboard-response,190,711689,0.0-11.0-5.38-1.38,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,3067.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,39,1,dot,buoy,buoy_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
194,,,,,,html-keyboard-response,194,714867,0.0-11.0-5.39-1.39,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2100.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,40,1,dot,bat2,bat2_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,
198,,,,,,html-keyboard-response,198,718669,0.0-11.0-5.40-1.40,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2741.7999999988824,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,41,1,dot,sandal,sandal_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
202,,,,,,html-keyboard-response,202,721350,0.0-11.0-5.41-1.41,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,1607.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,42,1,dot,bat2,bat2_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,
206,,,,,,html-keyboard-response,206,725010,0.0-11.0-5.42-1.42,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2587.9000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,43,1,dot,buoy,buoy_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,e,1,0,,,
210,,,,,,html-keyboard-response,210,728671,0.0-11.0-5.43-1.43,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2579,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,44,1,dot,pedal,pedal_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,
214,,,,,,html-keyboard-response,214,732129,0.0-11.0-5.44-1.44,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2381.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,45,1,dot,sandal,sandal_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
218,,,,,,html-keyboard-response,218,735880,0.0-11.0-5.45-1.45,Chrome,131.0,Linux,,undefined,undefined,360 x 825,980 x 1900,zvrmwzhhkbf7nqb,https://exponline.ugr.es/publix/939/982/start?srid=18116,656c8bf46599eb729c0ade1c,27,34,South Africa,Female,Right-handed,,2665.2999999988824,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/buoy_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,46,1,dot,buoy,buoy_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
