index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
82,,,,,,survey-text-autocomplete,82,324346,0.0-11.0-6.16-4.16,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"{""recognition"":""oculus""}",,,,,,,,,,,,,,,17,0,recognition,carriage,carriage_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,oculus,0.8283833832494999,0.0
89,,,,,,survey-text-autocomplete,89,346399,0.0-11.0-6.17-4.17,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,18,0,recognition,bat2,bat2_mooney,catch,regular,pre,null,Exp,Recognition,,,,,,0.0
96,,,,,,survey-text-autocomplete,96,368472,0.0-11.0-6.18-4.18,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,19,0,recognition,surfboard,surfboard_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,,0.0
103,,,,,,survey-text-autocomplete,103,390515,0.0-11.0-6.19-4.19,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,20,0,recognition,missile,missile_mooney,target,regular,pre,null,Exp,Recognition,,,,,,0.0
110,,,,,,survey-text-autocomplete,110,412590,0.0-11.0-6.20-4.20,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,21,0,recognition,carriage,carriage,target,horizontal_flip,color,null,Exp,Recognition,,,,,,0.0
117,,,,,,survey-text-autocomplete,117,428802,0.0-11.0-6.21-4.21,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"{""recognition"":""map""}",,,,,,,,,,,,,,,22,0,recognition,surfboard,surfboard,target,upside_down,color,null,Exp,Recognition,,,,map,0.829824369982659,0.0
124,,,,,,survey-text-autocomplete,124,439562,0.0-11.0-6.22-4.22,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,,"{""recognition"":""kale""}",,,,,,,,,,,,,,,23,0,recognition,missile,missile,target,regular,color,null,Exp,Recognition,,,,kale,0.857565741143709,0.0
130,,,,,,html-keyboard-response,130,450105,0.0-11.0-5.23-1.23,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,938,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,24,1,dot,snail,snail_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
134,,,,,,html-keyboard-response,134,452548,0.0-11.0-5.24-1.24,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1426.699999999255,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,25,1,dot,garlic,garlic_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
138,,,,,,html-keyboard-response,138,454676,0.0-11.0-5.25-1.25,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1104.300000000745,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,26,1,dot,surfboard,surfboard_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
142,,,,,,html-keyboard-response,142,456284,0.0-11.0-5.26-1.26,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,595.8000000007451,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,27,1,dot,snail,snail_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
146,,,,,,html-keyboard-response,146,457836,0.0-11.0-5.27-1.27,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,532.2999999988824,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,surfboard,surfboard_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
150,,,,,,html-keyboard-response,150,459682,0.0-11.0-5.28-1.28,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,837.1999999992549,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,29,1,dot,garlic,garlic_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
154,,,,,,html-keyboard-response,154,461980,0.0-11.0-5.29-1.29,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1274.699999999255,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,30,1,dot,bat2,bat2_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,i,1,0,,,
158,,,,,,html-keyboard-response,158,464826,0.0-11.0-5.30-1.30,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1833.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,31,1,dot,garlic,garlic_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
162,,,,,,html-keyboard-response,162,467276,0.0-11.0-5.31-1.31,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1428.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,32,1,dot,carriage,carriage_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
166,,,,,,html-keyboard-response,166,469732,0.0-11.0-5.32-1.32,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1439,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,33,1,dot,eclair,eclair_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
170,,,,,,html-keyboard-response,170,472396,0.0-11.0-5.33-1.33,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1642.4000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,34,1,dot,bat2,bat2_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
174,,,,,,html-keyboard-response,174,474804,0.0-11.0-5.34-1.34,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1380.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,35,1,dot,puddle,puddle_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
178,,,,,,html-keyboard-response,178,476772,0.0-11.0-5.35-1.35,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,947.6000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,36,1,dot,bat2,bat2_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
182,,,,,,html-keyboard-response,182,478468,0.0-11.0-5.36-1.36,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,674.4000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,37,1,dot,carriage,carriage_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
186,,,,,,html-keyboard-response,186,480164,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,673.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,38,1,dot,eclair,eclair_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
190,,,,,,html-keyboard-response,190,482692,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1505,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,39,1,dot,bat2,bat2_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,i,1,0,,,
194,,,,,,html-keyboard-response,194,484420,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,705.1000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,40,1,dot,carriage,carriage_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,
198,,,,,,html-keyboard-response,198,486819,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1377.5999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,41,1,dot,snail,snail_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,0,1,,,
202,,,,,,html-keyboard-response,202,489485,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1644.300000000745,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,42,1,dot,missile,missile_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,1,1,,,
206,,,,,,html-keyboard-response,206,491828,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1316.800000000745,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,43,1,dot,puddle,puddle_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
210,,,,,,html-keyboard-response,210,494420,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,2560 x 1440,1920 x 951,cquf50vao5wau1w,https://exponline.ugr.es/publix/939/983/start?srid=18169,67ad9281b4a4d68f2f055a7b,6,35,South Africa,Female,Right-handed,,1571.9000000003725,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,44,1,dot,surfboard,surfboard_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
