index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,2563952,0.0-11.0-5.10-1.10,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,693.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,11,0,dot,gutter,gutter_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
58,,,,,,html-keyboard-response,58,2566198,0.0-11.0-5.11-1.11,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1222.300000011921,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,12,0,dot,carriage,carriage_mooney_dot_off4,catch,regular,pre,off,Exp,dot_recog,e,1,0,,,
62,,,,,,html-keyboard-response,62,2567971,0.0-11.0-5.12-1.12,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,753.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,13,0,dot,drill,drill_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
66,,,,,,html-keyboard-response,66,2569969,0.0-11.0-5.13-1.13,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,972.3000000119209,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,14,0,dot,gutter,gutter_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
70,,,,,,html-keyboard-response,70,2573541,0.0-11.0-5.14-1.14,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,2547.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,15,0,dot,carriage,carriage_mooney_dot_off2,catch,regular,pre,off,Exp,dot_recog,i,0,1,,,
74,,,,,,html-keyboard-response,74,2576281,0.0-11.0-5.15-1.15,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1711.7000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,16,0,dot,gargoyle,gargoyle_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
82,,,,,,survey-text-autocomplete,82,2587042,0.0-11.0-6.16-4.16,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""accordion""}",,,,,17,0,recognition,gutter,gutter_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,accordion,0.7981252501700753,0.0
89,,,,,,survey-text-autocomplete,89,2592523,0.0-11.0-6.17-4.17,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""dais""}",,,,,18,0,recognition,drill,drill_mooney,target,upside_down,pre,null,Exp,Recognition,,,,dais,0.8727152308037455,0.0
96,,,,,,survey-text-autocomplete,96,2599148,0.0-11.0-6.18-4.18,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""car""}",,,,,19,0,recognition,carriage,carriage_mooney,catch,regular,pre,null,Exp,Recognition,,,,car,0.4802126494079809,0.0
103,,,,,,survey-text-autocomplete,103,2610062,0.0-11.0-6.19-4.19,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""man""}",,,,,20,0,recognition,gargoyle,gargoyle_mooney,target,regular,pre,null,Exp,Recognition,,,,man,0.42270083764297595,0.0
110,,,,,,survey-text-autocomplete,110,2616305,0.0-11.0-6.20-4.20,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""drill""}",,,,,21,0,recognition,drill,drill,target,upside_down,color,null,Exp,Recognition,,,,drill,0.0,1.0
117,,,,,,survey-text-autocomplete,117,2631901,0.0-11.0-6.21-4.21,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""lion""}",,,,,22,0,recognition,gargoyle,gargoyle,target,regular,color,null,Exp,Recognition,,,,lion,0.5544220966406075,0.0
124,,,,,,survey-text-autocomplete,124,2648960,0.0-11.0-6.22-4.22,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,,"{""recognition"":""metronome""}",,,,,23,0,recognition,gutter,gutter,target,horizontal_flip,color,null,Exp,Recognition,,,,metronome,0.7540735289971734,0.0
130,,,,,,html-keyboard-response,130,2657478,0.0-11.0-5.23-1.23,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,2269.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,24,1,dot,gargoyle,gargoyle_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,0,1,,,
134,,,,,,html-keyboard-response,134,2659680,0.0-11.0-5.24-1.24,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1178.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,25,1,dot,gutter,gutter_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
138,,,,,,html-keyboard-response,138,2663907,0.0-11.0-5.25-1.25,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,3199,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,26,1,dot,carriage,carriage_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,i,0,1,,,
142,,,,,,html-keyboard-response,142,2667225,0.0-11.0-5.26-1.26,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,2289.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,27,1,dot,gargoyle,gargoyle_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,0,0,,,
146,,,,,,html-keyboard-response,146,2669532,0.0-11.0-5.27-1.27,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1288.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
150,,,,,,html-keyboard-response,150,2671663,0.0-11.0-5.28-1.28,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1100.699999988079,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,29,1,dot,scarf,scarf_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
154,,,,,,html-keyboard-response,154,2673859,0.0-11.0-5.29-1.29,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1157.7000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,30,1,dot,football_helmet,football_helmet_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
158,,,,,,html-keyboard-response,158,2675695,0.0-11.0-5.30-1.30,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,798.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,31,1,dot,scarf,scarf_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
162,,,,,,html-keyboard-response,162,2677632,0.0-11.0-5.31-1.31,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,903.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,32,1,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
166,,,,,,html-keyboard-response,166,2679461,0.0-11.0-5.32-1.32,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,796.3999999761581,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,33,1,dot,scarf,scarf_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
170,,,,,,html-keyboard-response,170,2681193,0.0-11.0-5.33-1.33,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,693.7999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,34,1,dot,steak,steak_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
174,,,,,,html-keyboard-response,174,2683199,0.0-11.0-5.34-1.34,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,980.3000000119209,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,35,1,dot,carriage,carriage_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,i,0,1,,,
178,,,,,,html-keyboard-response,178,2685092,0.0-11.0-5.35-1.35,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,848.1999999880791,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,36,1,dot,sardine,sardine_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
182,,,,,,html-keyboard-response,182,2687065,0.0-11.0-5.36-1.36,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,934.1999999880791,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,37,1,dot,steak,steak_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
186,,,,,,html-keyboard-response,186,2689238,0.0-11.0-5.37-1.37,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1141.2999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,38,1,dot,gargoyle,gargoyle_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,
190,,,,,,html-keyboard-response,190,2695284,0.0-11.0-5.38-1.38,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",null,39,1,dot,gutter,gutter_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,,0,0,,,
194,,,,,,html-keyboard-response,194,2700486,0.0-11.0-5.39-1.39,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,4164.699999988079,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,40,1,dot,drill,drill_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
198,,,,,,html-keyboard-response,198,2702436,0.0-11.0-5.40-1.40,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,910.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,41,1,dot,gutter,gutter_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
202,,,,,,html-keyboard-response,202,2705496,0.0-11.0-5.41-1.41,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,2031.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,42,1,dot,carriage,carriage_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
206,,,,,,html-keyboard-response,206,2707862,0.0-11.0-5.42-1.42,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,1322.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,43,1,dot,football_helmet,football_helmet_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
210,,,,,,html-keyboard-response,210,2709850,0.0-11.0-5.43-1.43,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,955.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,44,1,dot,drill,drill_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
214,,,,,,html-keyboard-response,214,2711654,0.0-11.0-5.44-1.44,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,773.1999999880791,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,45,1,dot,sardine,sardine_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,0,0,,,
218,,,,,,html-keyboard-response,218,2713418,0.0-11.0-5.45-1.45,Chrome,132.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,esqhns62gw2jvdz,https://exponline.ugr.es/publix/939/983/start?srid=18278,67a8f9c728f4fdb39eef332d,4,36,United States,Male,Left-handed,,724.1000000238419,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,46,1,dot,carriage,carriage_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,i,0,0,,,
