index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,471703,0.0-11.0-5.10-1.10,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,801.7000000001863,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,11,0,dot,egg_roll,egg_roll_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
58,,,,,,html-keyboard-response,58,473511,0.0-11.0-5.11-1.11,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,795.8999999999069,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,12,0,dot,scarf,scarf_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,0,0,,,
62,,,,,,html-keyboard-response,62,475142,0.0-11.0-5.12-1.12,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,614.8999999999069,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,13,0,dot,grasshopper,grasshopper_mooney_dot_on3,catch,regular,pre,on,Exp,dot_recog,e,0,0,,,
66,,,,,,html-keyboard-response,66,476799,0.0-11.0-5.13-1.13,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,642.3000000002794,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,14,0,dot,snail,snail_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
70,,,,,,html-keyboard-response,70,479126,0.0-11.0-5.14-1.14,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,1308.8999999999069,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,15,0,dot,scarf,scarf_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
74,,,,,,html-keyboard-response,74,480983,0.0-11.0-5.15-1.15,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,843.8999999999069,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,16,0,dot,snail,snail_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
82,,,,,,survey-text-autocomplete,82,497090,0.0-11.0-6.16-4.16,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""cat""}",,,,,,,,,,,,,,,17,0,recognition,scarf,scarf_mooney,target,upside_down,pre,null,Exp,Recognition,,,,cat,0.7858292539135532,0.0
89,,,,,,survey-text-autocomplete,89,508389,0.0-11.0-6.17-4.17,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""horse""}",,,,,,,,,,,,,,,18,0,recognition,egg_roll,egg_roll_mooney,target,regular,pre,null,Exp,Recognition,,,,horse,0.7404249429729718,0.0
96,,,,,,survey-text-autocomplete,96,517195,0.0-11.0-6.18-4.18,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""bird""}",,,,,,,,,,,,,,,19,0,recognition,grasshopper,grasshopper_mooney,catch,regular,pre,null,Exp,Recognition,,,,bird,0.37335910511360404,0.0
103,,,,,,survey-text-autocomplete,103,522572,0.0-11.0-6.19-4.19,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""rabbit""}",,,,,,,,,,,,,,,20,0,recognition,snail,snail_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,rabbit,0.4174669527226318,0.0
110,,,,,,survey-text-autocomplete,110,540487,0.0-11.0-6.20-4.20,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""sandwich""}",,,,,,,,,,,,,,,21,0,recognition,egg_roll,egg_roll,target,regular,color,null,Exp,Recognition,,,,sandwich,0.26058850868119376,0.0
117,,,,,,survey-text-autocomplete,117,548282,0.0-11.0-6.21-4.21,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""scarf""}",,,,,,,,,,,,,,,22,0,recognition,scarf,scarf,target,upside_down,color,null,Exp,Recognition,,,,scarf,0.0,1.0
124,,,,,,survey-text-autocomplete,124,553766,0.0-11.0-6.22-4.22,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,,"{""recognition"":""snail""}",,,,,,,,,,,,,,,23,0,recognition,snail,snail,target,horizontal_flip,color,null,Exp,Recognition,,,,snail,0.0,1.0
130,,,,,,html-keyboard-response,130,565900,0.0-11.0-5.23-1.23,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,1692.1000000000931,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,24,1,dot,grasshopper,grasshopper_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,e,0,0,,,
134,,,,,,html-keyboard-response,134,567662,0.0-11.0-5.24-1.24,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,751.2999999998137,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,25,1,dot,snail,snail_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
138,,,,,,html-keyboard-response,138,569633,0.0-11.0-5.25-1.25,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,963.2999999998137,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,26,1,dot,grasshopper,grasshopper_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,e,0,1,,,
142,,,,,,html-keyboard-response,142,572433,0.0-11.0-5.26-1.26,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,1784.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,27,1,dot,scarf,scarf_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
146,,,,,,html-keyboard-response,146,574489,0.0-11.0-5.27-1.27,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,1044.6999999997206,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,28,1,dot,snail,snail_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,0,0,,,
150,,,,,,html-keyboard-response,150,576241,0.0-11.0-5.28-1.28,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,740.2000000001863,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,29,1,dot,surfboard,surfboard_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
154,,,,,,html-keyboard-response,154,578024,0.0-11.0-5.29-1.29,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,773.6999999997206,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,30,1,dot,egg_roll,egg_roll_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,1,0,,,
158,,,,,,html-keyboard-response,158,579885,0.0-11.0-5.30-1.30,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,849.6000000000931,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,31,1,dot,dumbbell,dumbbell_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
162,,,,,,html-keyboard-response,162,581569,0.0-11.0-5.31-1.31,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,665.2000000001863,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,32,1,dot,surfboard,surfboard_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
166,,,,,,html-keyboard-response,166,583245,0.0-11.0-5.32-1.32,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,665.6000000000931,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,33,1,dot,scarf,scarf_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
170,,,,,,html-keyboard-response,170,584951,0.0-11.0-5.33-1.33,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,698,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,34,1,dot,dumbbell,dumbbell_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
174,,,,,,html-keyboard-response,174,586485,0.0-11.0-5.34-1.34,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,514.2999999998137,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/surfboard_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,35,1,dot,surfboard,surfboard_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
178,,,,,,html-keyboard-response,178,588081,0.0-11.0-5.35-1.35,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,576.6000000000931,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,36,1,dot,snail,snail_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
182,,,,,,html-keyboard-response,182,589703,0.0-11.0-5.36-1.36,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,602.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,37,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
186,,,,,,html-keyboard-response,186,591314,0.0-11.0-5.37-1.37,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,596.3999999999069,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,38,1,dot,sidecar,sidecar_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
190,,,,,,html-keyboard-response,190,593245,0.0-11.0-5.38-1.38,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,917.0999999996275,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,39,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
194,,,,,,html-keyboard-response,194,594949,0.0-11.0-5.39-1.39,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,696.1000000000931,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,40,1,dot,scarf,scarf_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,0,0,,,
198,,,,,,html-keyboard-response,198,596616,0.0-11.0-5.40-1.40,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,654.7000000001863,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sidecar_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,41,1,dot,sidecar,sidecar_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
202,,,,,,html-keyboard-response,202,598303,0.0-11.0-5.41-1.41,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,678.2000000001863,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,42,1,dot,dumbbell,dumbbell_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
206,,,,,,html-keyboard-response,206,599980,0.0-11.0-5.42-1.42,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,660.6999999997206,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,43,1,dot,egg_roll,egg_roll_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,1,0,,,
210,,,,,,html-keyboard-response,210,601565,0.0-11.0-5.43-1.43,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,571.1999999997206,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/scarf_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,44,1,dot,scarf,scarf_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,0,1,,,
214,,,,,,html-keyboard-response,214,603464,0.0-11.0-5.44-1.44,Chrome,133.0,Windows,10,undefined,undefined,1280 x 720,1280 x 632,9lbatypchlckypu,https://exponline.ugr.es/publix/939/983/start?srid=18166,67effd9aee321e23296daef3,11,19,United States,Female,Right-handed,,879,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,45,1,dot,dumbbell,dumbbell_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
