index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
130,,,,,,html-keyboard-response,130,615978,0.0-11.0-5.23-1.23,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,2842.899999976158,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,24,1,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,0,1,,,
134,,,,,,html-keyboard-response,134,619170,0.0-11.0-5.24-1.24,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,2177.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,25,1,dot,magnifier,magnifier_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,0,1,,,
138,,,,,,html-keyboard-response,138,621844,0.0-11.0-5.25-1.25,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1658.300000011921,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,26,1,dot,axe,axe_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
142,,,,,,html-keyboard-response,142,624864,0.0-11.0-5.26-1.26,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,2014.2000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,27,1,dot,puddle,puddle_mooney_dot_off2,catch,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
146,,,,,,html-keyboard-response,146,627711,0.0-11.0-5.27-1.27,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1843.2000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,28,1,dot,bat2,bat2_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
150,,,,,,html-keyboard-response,150,631198,0.0-11.0-5.28-1.28,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,2479.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,29,1,dot,carriage,carriage_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
154,,,,,,html-keyboard-response,154,634015,0.0-11.0-5.29-1.29,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1799.300000011921,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,30,1,dot,backpack,backpack_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,0,1,,,
158,,,,,,html-keyboard-response,158,636900,0.0-11.0-5.30-1.30,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1880.3999999761581,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,31,1,dot,ginger,ginger_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
162,,,,,,html-keyboard-response,162,639834,0.0-11.0-5.31-1.31,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1916,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,32,1,dot,carriage,carriage_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
166,,,,,,html-keyboard-response,166,642630,0.0-11.0-5.32-1.32,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1781,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,33,1,dot,bullet,bullet_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,i,1,1,,,
170,,,,,,html-keyboard-response,170,645440,0.0-11.0-5.33-1.33,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1792.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,34,1,dot,bat2,bat2_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
174,,,,,,html-keyboard-response,174,649595,0.0-11.0-5.34-1.34,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,3142.199999988079,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,35,1,dot,backpack,backpack_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,1,1,,,
178,,,,,,html-keyboard-response,178,652482,0.0-11.0-5.35-1.35,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1872.699999988079,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,36,1,dot,puddle,puddle_mooney_dot_on1,catch,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
182,,,,,,html-keyboard-response,182,655257,0.0-11.0-5.36-1.36,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1760.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,37,1,dot,axe,axe_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,0,1,,,
186,,,,,,html-keyboard-response,186,658174,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1900.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,38,1,dot,magnifier,magnifier_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
190,,,,,,html-keyboard-response,190,660797,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1602.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,39,1,dot,ginger,ginger_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,1,0,,,
194,,,,,,html-keyboard-response,194,666826,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/axe_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",null,40,1,dot,axe,axe_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,,0,0,,,
198,,,,,,html-keyboard-response,198,672840,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,41,1,dot,ginger,ginger_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,,0,0,,,
202,,,,,,html-keyboard-response,202,678856,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",null,42,1,dot,puddle,puddle_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,,0,0,,,
206,,,,,,html-keyboard-response,206,681716,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1848.699999988079,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,43,1,dot,magnifier,magnifier_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
210,,,,,,html-keyboard-response,210,684034,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1302,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,44,1,dot,backpack,backpack_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,0,1,,,
214,,,,,,html-keyboard-response,214,686481,0.0-11.0-5.44-1.44,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1431.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,45,1,dot,bullet,bullet_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,i,1,0,,,
218,,,,,,html-keyboard-response,218,688943,0.0-11.0-5.45-1.45,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1454.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,46,1,dot,magnifier,magnifier_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
222,,,,,,html-keyboard-response,222,691165,0.0-11.0-5.46-1.46,Chrome,135.0,Windows,10,undefined,undefined,1920 x 1080,1912 x 920,o22rswfo8fv7nfx,https://exponline.ugr.es/publix/939/983/start?srid=18216,602b981a69d3542d219a442c,16,25,South Africa,Male,Right-handed,,1211.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,47,1,dot,backpack,backpack_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,1,1,,,
