index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,view_history,semantic_distance,verbal_acc_corrected
10,2742.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,11,0,dot,puffin,puffin_mooney_dot_off2,target,regular,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,54,519395,0.0-11.0-5.10-1.10,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
11,1798.8000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,12,0,dot,parking_meter,parking_meter_mooney_dot_off2,catch,regular,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,58,522195,0.0-11.0-5.11-1.11,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
12,1670.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,13,0,dot,candelabra,candelabra_mooney_dot_on1,target,horizontal_flip,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,62,524868,0.0-11.0-5.12-1.12,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
13,2478.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,14,0,dot,parking_meter,parking_meter_mooney_dot_on1,catch,regular,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,66,528347,0.0-11.0-5.13-1.13,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
14,1838.3000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,15,0,dot,snail,snail_mooney_dot_on3,target,upside_down,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,70,531187,0.0-11.0-5.14-1.14,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
15,3062.3999996185303,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,16,0,dot,candelabra,candelabra_mooney_dot_off4,target,horizontal_flip,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,74,535252,0.0-11.0-5.15-1.15,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
16,,,,17,0,recognition,puffin,puffin_mooney,target,regular,pre,null,hk2yrodd1sm9qe5,survey-text-autocomplete,82,545271,0.0-11.0-6.16-4.16,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""house trailer""}",house_trailer,,0.8332999561741421,0.0
17,,,,18,0,recognition,candelabra,candelabra_mooney,target,horizontal_flip,pre,null,hk2yrodd1sm9qe5,survey-text-autocomplete,89,552398,0.0-11.0-6.17-4.17,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""dog""}",dog,,0.8168954525681351,0.0
18,,,,19,0,recognition,parking_meter,parking_meter_mooney,catch,regular,pre,null,hk2yrodd1sm9qe5,survey-text-autocomplete,96,558958,0.0-11.0-6.18-4.18,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""woman""}",woman,,0.6314263239512021,0.0
19,,,,20,0,recognition,snail,snail_mooney,target,upside_down,pre,null,hk2yrodd1sm9qe5,survey-text-autocomplete,103,567759,0.0-11.0-6.19-4.19,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""book""}",book,,0.8422868279389826,0.0
20,,,,21,0,recognition,candelabra,candelabra,target,horizontal_flip,color,null,hk2yrodd1sm9qe5,survey-text-autocomplete,110,574999,0.0-11.0-6.20-4.20,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""bookshelf""}",bookshelf,,0.6631156206852586,0.0
21,,,,22,0,recognition,snail,snail,target,upside_down,color,null,hk2yrodd1sm9qe5,survey-text-autocomplete,117,581095,0.0-11.0-6.21-4.21,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""fruit""}",fruit,,0.5583830673773853,0.0
22,,,,23,0,recognition,puffin,puffin,target,regular,color,null,hk2yrodd1sm9qe5,survey-text-autocomplete,124,586966,0.0-11.0-6.22-4.22,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,Recognition,,,,"{""recognition"":""tree""}",tree,,0.6126958903034578,0.0
23,2653.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,24,1,dot,snail,snail_mooney_dot_on5,target,upside_down,post,on,hk2yrodd1sm9qe5,html-keyboard-response,130,597380,0.0-11.0-5.23-1.23,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
24,2173.6000003814697,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,25,1,dot,parking_meter,parking_meter_mooney_dot_off8,catch,regular,post,off,hk2yrodd1sm9qe5,html-keyboard-response,134,600556,0.0-11.0-5.24-1.24,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
25,3334.300000190735,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,26,1,dot,steak,steak_mooney_dot_off4,target,upside_down,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,138,604892,0.0-11.0-5.25-1.25,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
26,3197.7000002861023,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,27,1,dot,pedal,pedal_mooney_dot_off2,target,horizontal_flip,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,142,609092,0.0-11.0-5.26-1.26,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
27,4438.400000095367,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,peanut_butter,peanut_butter_mooney_dot_on1,catch,upside_down,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,146,614532,0.0-11.0-5.27-1.27,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
28,2549.7999997138977,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,29,1,dot,candelabra,candelabra_mooney_dot_on5,target,horizontal_flip,post,on,hk2yrodd1sm9qe5,html-keyboard-response,150,618084,0.0-11.0-5.28-1.28,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
29,1501.8000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,30,1,dot,parking_meter,parking_meter_mooney_dot_on7,catch,regular,post,on,hk2yrodd1sm9qe5,html-keyboard-response,154,620588,0.0-11.0-5.29-1.29,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
30,2270.199999809265,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pedal_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,31,1,dot,pedal,pedal_mooney_dot_on1,target,horizontal_flip,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,158,623860,0.0-11.0-5.30-1.30,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
31,2965.5999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,32,1,dot,parking_meter,parking_meter_mooney_dot_off6,catch,regular,post,off,hk2yrodd1sm9qe5,html-keyboard-response,162,627828,0.0-11.0-5.31-1.31,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
32,1877.8000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,33,1,dot,puffin,puffin_mooney_dot_on7,target,regular,post,on,hk2yrodd1sm9qe5,html-keyboard-response,166,630708,0.0-11.0-5.32-1.32,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
33,2349.8999996185303,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,34,1,dot,peanut_butter,peanut_butter_mooney_dot_off2,catch,upside_down,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,170,634060,0.0-11.0-5.33-1.33,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
34,2453.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,35,1,dot,puffin,puffin_mooney_dot_on5,target,regular,post,on,hk2yrodd1sm9qe5,html-keyboard-response,174,637516,0.0-11.0-5.34-1.34,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
35,2445.7999997138977,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,36,1,dot,aloe,aloe_mooney_dot_off2,target,regular,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,178,640964,0.0-11.0-5.35-1.35,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
36,2205.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,37,1,dot,snail,snail_mooney_dot_off8,target,upside_down,post,off,hk2yrodd1sm9qe5,html-keyboard-response,182,644172,0.0-11.0-5.36-1.36,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
37,3069.4000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,38,1,dot,aloe,aloe_mooney_dot_on3,target,regular,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,186,648244,0.0-11.0-5.37-1.37,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
38,3725.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,39,1,dot,peanut_butter,peanut_butter_mooney_dot_on3,catch,upside_down,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,190,652972,0.0-11.0-5.38-1.38,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
39,2141,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,40,1,dot,candelabra,candelabra_mooney_dot_off6,target,horizontal_flip,post,off,hk2yrodd1sm9qe5,html-keyboard-response,194,656116,0.0-11.0-5.39-1.39,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
40,2605.9000000953674,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,41,1,dot,peanut_butter,peanut_butter_mooney_dot_off4,catch,upside_down,pre,off,hk2yrodd1sm9qe5,html-keyboard-response,198,659724,0.0-11.0-5.40-1.40,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
41,1973.7000002861023,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,42,1,dot,candelabra,candelabra_mooney_dot_off8,target,horizontal_flip,post,off,hk2yrodd1sm9qe5,html-keyboard-response,202,662701,0.0-11.0-5.41-1.41,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
42,2228.1000003814697,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,43,1,dot,parking_meter,parking_meter_mooney_dot_on5,catch,regular,post,on,hk2yrodd1sm9qe5,html-keyboard-response,206,665932,0.0-11.0-5.42-1.42,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
43,1821.1000003814697,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,44,1,dot,steak,steak_mooney_dot_on1,target,upside_down,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,210,668756,0.0-11.0-5.43-1.43,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
44,2149.0999999046326,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,45,1,dot,snail,snail_mooney_dot_off6,target,upside_down,post,off,hk2yrodd1sm9qe5,html-keyboard-response,214,671908,0.0-11.0-5.44-1.44,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
45,2245.3999996185303,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,46,1,dot,aloe,aloe_mooney_dot_on1,target,regular,pre,on,hk2yrodd1sm9qe5,html-keyboard-response,218,675156,0.0-11.0-5.45-1.45,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,1,,,,,
46,1933.3000001907349,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puffin_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,47,1,dot,puffin,puffin_mooney_dot_off6,target,regular,post,off,hk2yrodd1sm9qe5,html-keyboard-response,222,678092,0.0-11.0-5.46-1.46,Chrome,132.0,Linux,,undefined,undefined,1920 x 1080,1920 x 927,https://exponline.ugr.es/publix/939/983/start?srid=18282,65fb71b3ec79b34dccc04c76,19,30,Morocco,Female,Right-handed,Exp,dot_recog,i,1,0,,,,,
