index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
82,,,,,,survey-text-autocomplete,82,1208600,0.0-11.0-6.16-4.16,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"{""recognition"":""cow""}",,,,,17,0,recognition,polar_bear,polar_bear_mooney,target,upside_down,pre,null,Exp,Recognition,,,,cow,0.699657655604522,0.0
89,,,,,,survey-text-autocomplete,89,1230708,0.0-11.0-6.17-4.17,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"""timeout""",,,,,18,0,recognition,puddle,puddle_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,,0.0
96,,,,,,survey-text-autocomplete,96,1252810,0.0-11.0-6.18-4.18,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"""timeout""",,,,,19,0,recognition,hot-water_bottle,hot-water_bottle_mooney,catch,regular,pre,null,Exp,Recognition,,,,,,0.0
103,,,,,,survey-text-autocomplete,103,1259870,0.0-11.0-6.19-4.19,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"{""recognition"":""rhino""}",,,,,20,0,recognition,egg_roll,egg_roll_mooney,target,regular,pre,null,Exp,Recognition,,,,rhino,0.7378209479799369,0.0
110,,,,,,survey-text-autocomplete,110,1268125,0.0-11.0-6.20-4.20,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"{""recognition"":""bear""}",,,,,21,0,recognition,polar_bear,polar_bear,target,upside_down,color,null,Exp,Recognition,,,,bear,0.3132037390626231,0.0
117,,,,,,survey-text-autocomplete,117,1279599,0.0-11.0-6.21-4.21,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"{""recognition"":""wrap""}",,,,,22,0,recognition,egg_roll,egg_roll,target,regular,color,null,Exp,Recognition,,,,wrap,0.5047721444545782,0.0
124,,,,,,survey-text-autocomplete,124,1293173,0.0-11.0-6.22-4.22,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,,"{""recognition"":""tower""}",,,,,23,0,recognition,puddle,puddle,target,horizontal_flip,color,null,Exp,Recognition,,,,tower,0.7682029556946662,0.0
130,,,,,,html-keyboard-response,130,1309773,0.0-11.0-5.23-1.23,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",null,24,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on5,catch,regular,post,on,Exp,dot_recog,,0,0,,,
134,,,,,,html-keyboard-response,134,1312059,0.0-11.0-5.24-1.24,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1233,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,25,1,dot,egg_roll,egg_roll_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,
138,,,,,,html-keyboard-response,138,1313901,0.0-11.0-5.25-1.25,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,790.1999999992549,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,26,1,dot,sardine,sardine_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
142,,,,,,html-keyboard-response,142,1315793,0.0-11.0-5.26-1.26,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,847.7000000011176,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,27,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off6,catch,regular,post,off,Exp,dot_recog,e,1,0,,,
146,,,,,,html-keyboard-response,146,1317532,0.0-11.0-5.27-1.27,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,708.0999999996275,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,28,1,dot,shears,shears_mooney_dot_on3,catch,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
150,,,,,,html-keyboard-response,150,1319696,0.0-11.0-5.28-1.28,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1119.4000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,29,1,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
154,,,,,,html-keyboard-response,154,1322101,0.0-11.0-5.29-1.29,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1364.699999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,30,1,dot,sardine,sardine_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
158,,,,,,html-keyboard-response,158,1325033,0.0-11.0-5.30-1.30,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1889.199999999255,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,31,1,dot,polar_bear,polar_bear_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,i,0,0,,,
162,,,,,,html-keyboard-response,162,1327508,0.0-11.0-5.31-1.31,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1415.3999999985099,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,32,1,dot,peanut_butter,peanut_butter_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
166,,,,,,html-keyboard-response,166,1329465,0.0-11.0-5.32-1.32,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,906.2000000011176,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,33,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on7,catch,regular,post,on,Exp,dot_recog,e,1,1,,,
170,,,,,,html-keyboard-response,170,1332190,0.0-11.0-5.33-1.33,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1673.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,34,1,dot,lip_gloss,lip_gloss_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
174,,,,,,html-keyboard-response,174,1334477,0.0-11.0-5.34-1.34,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1234.7999999988824,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,35,1,dot,polar_bear,polar_bear_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
178,,,,,,html-keyboard-response,178,1336536,0.0-11.0-5.35-1.35,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1009,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,36,1,dot,puddle,puddle_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
182,,,,,,html-keyboard-response,182,1338808,0.0-11.0-5.36-1.36,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1212.7000000011176,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,37,1,dot,egg_roll,egg_roll_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,0,0,,,
186,,,,,,html-keyboard-response,186,1340390,0.0-11.0-5.37-1.37,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,526,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,38,1,dot,polar_bear,polar_bear_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
190,,,,,,html-keyboard-response,190,1342370,0.0-11.0-5.38-1.38,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,923.4000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/puddle_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,39,1,dot,puddle,puddle_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
194,,,,,,html-keyboard-response,194,1344671,0.0-11.0-5.39-1.39,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1276.4000000003725,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,40,1,dot,lip_gloss,lip_gloss_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
198,,,,,,html-keyboard-response,198,1350069,0.0-11.0-5.40-1.40,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,4327.0999999996275,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/shears_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,41,1,dot,shears,shears_mooney_dot_off4,catch,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
202,,,,,,html-keyboard-response,202,1353205,0.0-11.0-5.41-1.41,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,2074.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,42,1,dot,sardine,sardine_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
206,,,,,,html-keyboard-response,206,1355276,0.0-11.0-5.42-1.42,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1018,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,43,1,dot,lip_gloss,lip_gloss_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
210,,,,,,html-keyboard-response,210,1357229,0.0-11.0-5.43-1.43,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,915.0999999996275,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,44,1,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off8,catch,regular,post,off,Exp,dot_recog,e,1,0,,,
214,,,,,,html-keyboard-response,214,1359706,0.0-11.0-5.44-1.44,Chrome,135.0,Windows,10,undefined,undefined,1093 x 615,1086 x 463,8dsk4oqu09rsb3z,https://exponline.ugr.es/publix/939/983/start?srid=18186,672ba8a7756d123a3b626d62,25,29,South Africa,Female,Right-handed,,1417.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,45,1,dot,peanut_butter,peanut_butter_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
